n,seed,optimal,n_evals,f,alg,imp_div_evals,imp_div_evals_new,imp_minus_evals,minus_evals,minus_evals_normalised
1000,3,1,6413,1000,lbd_fixed_60,0.504456899321789,0.1744540751352496,-6362,-6412,-0.480767788858064
1000,3,1,7145,1000,lbd_fixed_1,50.0,-3522.0,-7094,-7144,-0.5356526955086977
1000,4,1,2973,1000,lbd_fixed_10,3.042267575046211,-2.7391915725313543,-2922,-2972,-0.2228387193521782
1000,4,1,3495,1000,lbd_fixed_15,2.0004808115977544,-0.9540646438454775,-3444,-3494,-0.261977956062083
1000,4,1,4132,1000,lbd_fixed_20,1.5098194759515973,-0.4287983705324566,-4081,-4131,-0.3097398215490742
1000,4,1,4302,1000,lbd_fixed_5,6.235317460317458,-27.868452380952533,-4251,-4301,-0.32248631626302776
1000,4,1,4980,1000,lbd_fixed_40,0.7647809926573301,0.1678016414866915,-4929,-4979,-0.3733223363575015
1000,4,1,5482,1000,lbd_fixed_60,0.5079334885857649,0.22132886148783343,-5431,-5481,-0.4109619854540002
1000,4,1,6666,1000,lbd_fixed_1,50.0,-3282.5,-6615,-6665,-0.4997375721675958
1000,5,1,2889,1000,lbd_fixed_20,1.5598094167701733,0.1791597644538821,-2838,-2888,-0.2165404513758716
1000,5,1,3262,1000,lbd_fixed_10,3.138786209490545,-3.1642654666454946,-3211,-3261,-0.24450776036589925
1000,5,1,4411,1000,lbd_fixed_5,6.038095238095234,-28.24503968253982,-4360,-4410,-0.33065906875609236
1000,5,1,4644,1000,lbd_fixed_40,0.7639288512584367,0.21930544181996114,-4593,-4643,-0.34812926445227566
1000,5,1,5008,1000,lbd_fixed_15,2.03385493234069,-2.160652514710157,-4957,-5007,-0.37542175901627045
1000,5,1,6168,1000,lbd_fixed_1,50.0,-3033.5,-6117,-6167,-0.4623978405937846
1000,5,1,6296,1000,lbd_fixed_60,0.509756083151676,0.1836474047861616,-6245,-6295,-0.4719952013196371
1000,6,1,2581,1000,lbd_fixed_10,3.1533725433493247,-1.7508125281151585,-2530,-2580,-0.1934468021294143
1000,6,1,3842,1000,lbd_fixed_20,1.5112446602758538,-0.31370673066767935,-3791,-3841,-0.28799580115468243
1000,6,1,3931,1000,lbd_fixed_15,2.092637912222067,-1.2350411418047336,-3880,-3930,-0.2946689660343406
1000,6,1,5033,1000,lbd_fixed_40,0.7637005637605957,0.17270083062259958,-4982,-5032,-0.37729624353302854
1000,6,1,5689,1000,lbd_fixed_5,5.968253968253966,-38.35396825396846,-5638,-5688,-0.42648271725275644
1000,6,1,5886,1000,lbd_fixed_60,0.509658702259067,0.203133667426982,-5835,-5885,-0.4412536552448077
1000,6,1,7503,1000,lbd_fixed_1,50.0,-3701.0,-7452,-7502,-0.5624953137886862
1000,7,1,2869,1000,lbd_fixed_15,2.037232374994524,-0.37362928296597464,-2818,-2868,-0.21504086376246534
1000,7,1,2985,1000,lbd_fixed_10,3.033985841300083,-2.6032508319853496,-2934,-2984,-0.22373847192022198
1000,7,1,4403,1000,lbd_fixed_20,1.5349410068860336,-0.548287927582065,-4352,-4402,-0.3300592337107295
1000,7,1,4589,1000,lbd_fixed_40,0.7777051026190409,0.2268148790164042,-4538,-4588,-0.3440053985154082
1000,7,1,4911,1000,lbd_fixed_5,6.367857142857141,-32.51805555555571,-4860,-4910,-0.3681487590912504
1000,7,1,6380,1000,lbd_fixed_60,0.5144238606511767,0.18237098566758062,-6329,-6379,-0.47829346929594363
1000,7,1,7590,1000,lbd_fixed_1,50.0,-3744.5,-7539,-7589,-0.5690185199070075
1000,8,1,3494,1000,lbd_fixed_10,3.0612899140762924,-3.5318506570828503,-3443,-3493,-0.26190297668141255
1000,8,1,3545,1000,lbd_fixed_15,2.078979731599869,-0.913712616017911,-3494,-3544,-0.2657269250955988
1000,8,1,3821,1000,lbd_fixed_20,1.5586440623471138,-0.2444531996727936,-3770,-3820,-0.28642123416060566
1000,8,1,4228,1000,lbd_fixed_5,6.399603174603175,-26.31031746031758,-4177,-4227,-0.316937842093424
1000,8,1,4637,1000,lbd_fixed_40,0.776719169841043,0.21573792022793195,-4586,-4636,-0.3476044087875834
1000,8,1,6066,1000,lbd_fixed_1,50.0,-2982.5,-6015,-6065,-0.4547499437654136
1000,8,1,6915,1000,lbd_fixed_60,0.5057386724019365,0.15043514668820254,-6864,-6914,-0.5184074379545625
1000,9,1,2720,1000,lbd_fixed_10,3.015786780299163,-2.067510203075218,-2669,-2719,-0.2038689360425882
1000,9,1,3616,1000,lbd_fixed_20,1.5477462470414085,-0.2331833821823365,-3565,-3615,-0.27105046112319103
1000,9,1,3766,1000,lbd_fixed_15,2.0117930539669677,-1.2147388407192596,-3715,-3765,-0.28229736822373863
1000,9,1,4466,1000,lbd_fixed_40,0.7634645146596213,0.24411543994361837,-4415,-4465,-0.33478293469295956
1000,9,1,6023,1000,lbd_fixed_5,6.244444444444444,-41.68650793650811,-5972,-6022,-0.4515258303966421
1000,9,1,6959,1000,lbd_fixed_60,0.510199710012935,0.14696619811938838,-6908,-6958,-0.5217065307040563
1000,9,1,8990,1000,lbd_fixed_1,50.0,-4444.5,-8939,-8989,-0.6739896528455103
1500,10,1,13372,1500,lbd_fixed_1,75.0,-6610.5,-13296,-13371,-0.6706962279294512
1500,10,1,4152,1500,lbd_fixed_10,4.589617400143716,-3.4130194560341582,-4076,-4151,-0.20821629213483156
1500,10,1,4300,1500,lbd_fixed_15,3.0920424082684397,-0.58766284031819,-4224,-4299,-0.21564004815409304
1500,10,1,6321,1500,lbd_fixed_20,2.2874672049612066,-0.6798989316109537,-6245,-6320,-0.3170144462279292
1500,10,1,7445,1500,lbd_fixed_40,1.1487906348892125,0.2723634424158059,-7369,-7444,-0.3733948635634028
1500,10,1,8566,1500,lbd_fixed_60,0.7746205147875224,0.32124637796840927,-8490,-8565,-0.4296247993579453
1500,10,1,9296,1500,lbd_fixed_5,9.139682539682536,-63.97103174603187,-9220,-9295,-0.4662419743178195
1500,11,1,10886,1500,lbd_fixed_5,9.355158730158726,-75.70714285714277,-10810,-10885,-0.5459971910112387
1500,11,1,4150,1500,lbd_fixed_10,4.605982691199408,-3.3640028143511076,-4074,-4149,-0.20811597110754415
1500,11,1,4193,1500,lbd_fixed_15,3.1187601451098645,-0.4454438275090451,-4117,-4192,-0.2102728731942215
1500,11,1,7074,1500,lbd_fixed_20,2.3358016451509758,-1.078962371667912,-6998,-7073,-0.35478531300160515
1500,11,1,7862,1500,lbd_fixed_40,1.1405300782854109,0.2212509060901573,-7786,-7861,-0.39431179775280895
1500,11,1,8730,1500,lbd_fixed_1,75.0,-4289.5,-8654,-8729,-0.437851123595444
1500,1,1,19564,1500,lbd_fixed_1,75.0,-9706.5,-19488,-19563,-0.9812901284112691
1500,11,1,9865,1500,lbd_fixed_60,0.7663638872297577,0.24828302165438257,-9789,-9864,-0.4947833065810592
1500,1,1,5236,1500,lbd_fixed_15,3.088817541223838,-1.3297461615060058,-5160,-5235,-0.26259028892455843
1500,1,1,5370,1500,lbd_fixed_10,4.622784336406626,-5.9302108688525,-5294,-5369,-0.2693117977528088
1500,1,1,6690,1500,lbd_fixed_20,2.3367462942607693,-0.8284372541048126,-6614,-6689,-0.33552367576243963
1500,1,1,7163,1500,lbd_fixed_5,8.987301587301578,-47.0428571428573,-7087,-7162,-0.3592495987158913
1500,1,1,7238,1500,lbd_fixed_40,1.1399593668576407,0.30149949682136346,-7162,-7237,-0.36301163723916513
1500,1,1,9204,1500,lbd_fixed_60,0.7684736447222926,0.28736990590232864,-9128,-9203,-0.46162720706260024
1500,12,1,10108,1500,lbd_fixed_60,0.7751783619584769,0.2385979217535736,-10032,-10107,-0.5069723113964685
1500,12,1,5137,1500,lbd_fixed_20,2.291943087984418,-0.09234407942037604,-5061,-5136,-0.25762439807383625
1500,12,1,5698,1500,lbd_fixed_10,4.587124176133461,-6.070222478330053,-5622,-5697,-0.28576444622792924
1500,12,1,6158,1500,lbd_fixed_15,3.1787419768158345,-2.1976285188679654,-6082,-6157,-0.30883828250401274
1500,12,1,6358,1500,lbd_fixed_5,9.459523809523803,-41.45059523809542,-6282,-6357,-0.31887038523274464
1500,12,1,7132,1500,lbd_fixed_40,1.148785258010494,0.3133281210276337,-7056,-7131,-0.3576946227929373
1500,12,1,8750,1500,lbd_fixed_1,75.0,-4299.5,-8674,-8749,-0.43885433386831696
1500,13,1,11407,1500,lbd_fixed_1,75.0,-5628.0,-11331,-11406,-0.5721308186195719
1500,13,1,5496,1500,lbd_fixed_20,2.3038883175217144,-0.31221872883390706,-5420,-5495,-0.27563202247190993
1500,13,1,5915,1500,lbd_fixed_10,4.555430242272346,-6.487582760376867,-5839,-5914,-0.29664927768860316
1500,13,1,6173,1500,lbd_fixed_15,3.0724252535386447,-2.1617937448601072,-6097,-6172,-0.30959069020866725
1500,13,1,6927,1500,lbd_fixed_40,1.166070977115264,0.3369808749463774,-6851,-6926,-0.34741171749598704
1500,13,1,7881,1500,lbd_fixed_5,9.248412698412693,-52.10059523809537,-7805,-7880,-0.3952648475120399
1500,13,1,8698,1500,lbd_fixed_60,0.7698070466621593,0.3134064986334504,-8622,-8697,-0.43624598715890867
1500,14,1,4339,1500,lbd_fixed_15,3.0956216760639546,-0.5471053798322404,-4263,-4338,-0.21759630818619588
1500,14,1,4753,1500,lbd_fixed_10,4.485014383621193,-4.489250083851471,-4677,-4752,-0.23836276083467092
1500,14,1,6240,1500,lbd_fixed_20,2.289412258989678,-0.654456191851855,-6164,-6239,-0.31295144462279295
1500,14,1,6754,1500,lbd_fixed_5,8.88809523809523,-43.263888888889085,-6678,-6753,-0.3387339486356343
1500,14,1,7238,1500,lbd_fixed_40,1.1408945577428127,0.30238192992673163,-7162,-7237,-0.3630116372391651
1500,14,1,8348,1500,lbd_fixed_1,75.0,-4098.5,-8272,-8347,-0.4186898073835701
1500,14,1,8675,1500,lbd_fixed_60,0.7719413495036515,0.31434151078478917,-8599,-8674,-0.43509229534510413
1500,15,1,5399,1500,lbd_fixed_15,3.039486019283621,-1.570636368586538,-5323,-5398,-0.27076645264847504
1500,15,1,6199,1500,lbd_fixed_10,4.588839888181993,-7.155012350910169,-6123,-6198,-0.31089486356340257
1500,15,1,6252,1500,lbd_fixed_5,9.305555555555548,-39.94484126984146,-6176,-6251,-0.3135533707865171
1500,15,1,6565,1500,lbd_fixed_40,1.1620703146868305,0.38139444711114695,-6489,-6564,-0.3292536115569824
1500,15,1,7333,1500,lbd_fixed_20,2.311641624370937,-1.194662093188846,-7257,-7332,-0.36777688603531306
1500,15,1,9558,1500,lbd_fixed_60,0.7671293421356274,0.2635274344770812,-9482,-9557,-0.4793840288924555
1500,15,1,9996,1500,lbd_fixed_1,75.0,-4922.5,-9920,-9995,-0.501354333868305
1500,16,1,11275,1500,lbd_fixed_60,0.7642406322159151,0.17647272563416666,-11199,-11274,-0.5655096308186195
1500,16,1,12606,1500,lbd_fixed_1,75.0,-6227.5,-12530,-12605,-0.6322732744783736
1500,16,1,4882,1500,lbd_fixed_15,3.1317672554064653,-1.0019316571942354,-4806,-4881,-0.24483346709470305
1500,16,1,5481,1500,lbd_fixed_20,2.276621543934901,-0.2556809123009575,-5405,-5480,-0.27487961476725514
1500,16,1,5523,1500,lbd_fixed_10,4.620678414292962,-6.024591477493945,-5447,-5522,-0.2769863563402888
1500,16,1,8120,1500,lbd_fixed_40,1.1426545034812219,0.17690062208865878,-8044,-8119,-0.40725321027287303
1500,16,1,8287,1500,lbd_fixed_5,9.295238095238087,-56.29305555555575,-8211,-8286,-0.41563001605136635
1500,17,1,10108,1500,lbd_fixed_1,75.0,-4978.5,-10032,-10107,-0.5069723113963999
1500,17,1,4627,1500,lbd_fixed_20,2.315796465055853,0.12255579715537805,-4551,-4626,-0.23204253611556974
1500,17,1,5246,1500,lbd_fixed_15,3.002692501845425,-1.2306349870630235,-5170,-5245,-0.26309189406099515
1500,17,1,5774,1500,lbd_fixed_10,4.5839280989048765,-6.403290665732604,-5698,-5773,-0.2895766452648472
1500,17,1,6345,1500,lbd_fixed_40,1.1376860042574408,0.40857212946649224,-6269,-6344,-0.3182182985553771
1500,17,1,6863,1500,lbd_fixed_5,9.27182539682539,-44.58075396825414,-6787,-6862,-0.3442014446227932
1500,17,1,9792,1500,lbd_fixed_60,0.7659699981604585,0.2541952382872481,-9716,-9791,-0.49112158908507214
1500,18,1,5593,1500,lbd_fixed_20,2.316033399112748,-0.31674955899680124,-5517,-5592,-0.280497592295345
1500,18,1,6329,1500,lbd_fixed_15,3.0427344777494696,-2.1878081201996102,-6253,-6328,-0.31741573033707826
1500,18,1,6600,1500,lbd_fixed_40,1.146902926811728,0.37169296284485065,-6524,-6599,-0.33100922953451034
1500,18,1,7249,1500,lbd_fixed_10,4.494917204398626,-9.110635561119302,-7173,-7248,-0.36356340288924494
1500,18,1,8319,1500,lbd_fixed_1,75.0,-4084.0,-8243,-8318,-0.41723515248790427
1500,18,1,8529,1500,lbd_fixed_5,9.341666666666661,-58.12043650793662,-8453,-8528,-0.4277688603531315
1500,18,1,9151,1500,lbd_fixed_60,0.759273373902548,0.2855225115910978,-9075,-9150,-0.4589686998394862
1500,19,1,16860,1500,lbd_fixed_1,75.0,-8354.5,-16784,-16859,-0.8456560995186923
1500,19,1,3820,1500,lbd_fixed_10,4.603181265758662,-2.6761991577394038,-3744,-3819,-0.19156300160513637
1500,19,1,5366,1500,lbd_fixed_15,3.053962616170459,-1.4215457544842849,-5290,-5365,-0.2691111556982343
1500,19,1,5525,1500,lbd_fixed_20,2.2852729093026607,-0.28345385694616193,-5449,-5524,-0.2770866773675761
1500,19,1,7633,1500,lbd_fixed_40,1.1463229786377938,0.24628409789721678,-7557,-7632,-0.382825040128411
1500,19,1,7988,1500,lbd_fixed_5,9.086904761904755,-54.950793650793784,-7912,-7987,-0.40063202247191115
1500,19,1,9930,1500,lbd_fixed_60,0.7786678815502738,0.25312547671538016,-9854,-9929,-0.4980437399678973
1500,20,1,11701,1500,lbd_fixed_1,75.0,-5775.0,-11625,-11700,-0.586878009630821
1500,20,1,5622,1500,lbd_fixed_10,4.641189890261095,-6.093131593208983,-5546,-5621,-0.2819522471910112
1500,20,1,6226,1500,lbd_fixed_20,2.268865048285787,-0.686170262543914,-6150,-6225,-0.31224919743178176
1500,20,1,6289,1500,lbd_fixed_40,1.1533038764613024,0.41853240732873265,-6213,-6288,-0.31540930979133225
1500,20,1,6927,1500,lbd_fixed_15,3.0858735746106527,-2.7544792289994464,-6851,-6926,-0.3474117174959868
1500,20,1,8067,1500,lbd_fixed_5,9.316666666666663,-53.692460317460466,-7991,-8066,-0.40459470304976036
1500,20,1,8434,1500,lbd_fixed_60,0.7562326139281544,0.3270720850206919,-8358,-8433,-0.42300361155698235
1500,2,1,10463,1500,lbd_fixed_1,75.0,-5156.0,-10387,-10462,-0.5247792937399149
1500,2,1,4156,1500,lbd_fixed_15,3.106817077495687,-0.4006600586025343,-4080,-4155,-0.2084169341894061
1500,2,1,5030,1500,lbd_fixed_10,4.514444576751075,-4.912939859418179,-4954,-5029,-0.2522572231139645
1500,2,1,5734,1500,lbd_fixed_20,2.3203930627501737,-0.40084133634043534,-5658,-5733,-0.28757022471910104
1500,2,1,7929,1500,lbd_fixed_40,1.150002422191374,0.20819148385714492,-7853,-7928,-0.3976725521669338
1500,2,1,8670,1500,lbd_fixed_60,0.7740348951519694,0.3160208434061353,-8594,-8669,-0.4348414927768859
1500,2,1,8885,1500,lbd_fixed_5,9.355158730158724,-60.539285714285874,-8809,-8884,-0.44562600321027485
1500,3,1,4055,1500,lbd_fixed_20,2.3254884999682304,0.4168407499423429,-3979,-4054,-0.2033507223113965
1500,3,1,4870,1500,lbd_fixed_10,4.5139661937649525,-4.742692086035734,-4794,-4869,-0.24423154093097918
1500,3,1,5468,1500,lbd_fixed_15,3.050205420655196,-1.4986568647213214,-5392,-5467,-0.27422752808988743
1500,3,1,7413,1500,lbd_fixed_5,9.15238095238095,-48.88055555555575,-7337,-7412,-0.3717897271268069
1500,3,1,8211,1500,lbd_fixed_40,1.1420647343221988,0.17135638428656344,-8135,-8210,-0.4118178170144459
1500,3,1,9215,1500,lbd_fixed_1,75.0,-4532.0,-9139,-9214,-0.4621789727126137
1500,3,1,9876,1500,lbd_fixed_60,0.7547292521709821,0.2471178076356058,-9800,-9875,-0.4953350722311394
1500,4,1,10520,1500,lbd_fixed_1,75.0,-5184.5,-10444,-10519,-0.5276384430176061
1500,4,1,4904,1500,lbd_fixed_20,2.306110160617102,-0.004402829155155247,-4828,-4903,-0.24593699839486355
