n,seed,optimal,n_evals,f,alg,imp_div_evals,imp_div_evals_new,imp_minus_evals,minus_evals,minus_evals_normalised
2000,20,1,6853,2000,dyn_theory,9.932289277077958,-18.013985973435023,-6752,-6852,-0.2511177893425199
2000,2,1,6503,2000,dyn_theory,10.223321153716965,-15.765871748692664,-6402,-6502,-0.23829069852671678
2000,3,1,6303,2000,dyn_theory,10.087357781623046,-16.140460430373096,-6202,-6302,-0.23096093234625814
2000,4,1,6215,2000,dyn_theory,9.72537550649279,-19.953227669724498,-6114,-6214,-0.2277358352268559
2000,5,1,5915,2000,dyn_theory,10.118240505945082,-16.616334748622524,-5814,-5914,-0.21674118595616804
2000,6,1,6295,2000,dyn_theory,10.106970457485046,-17.01289998385584,-6194,-6294,-0.23066774169903967
2000,7,1,6593,2000,dyn_theory,10.196562226577363,-20.318568492489565,-6492,-6592,-0.24158909330792303
2000,8,1,7474,2000,dyn_theory,9.602369733828025,-18.21004709304403,-7373,-7473,-0.27387671333284463
2000,9,1,7391,2000,dyn_theory,10.070199014301734,-19.468262225894048,-7290,-7390,-0.27083486036795384
500,10,1,2144,500,dyn_theory,2.545548281268095,-6.207719589425982,-2118,-2143,-0.3317851060535686
500,11,1,1281,500,dyn_theory,2.684225014116319,-2.9547465381403315,-1255,-1280,-0.19817309180987766
500,1,1,1503,500,dyn_theory,2.520196388578741,-5.552173407088263,-1477,-1502,-0.2325437374206532
500,12,1,1374,500,dyn_theory,2.614104286666206,-4.115230003484642,-1348,-1373,-0.212571605511689
500,13,1,1191,500,dyn_theory,2.664623753439543,-4.1820540210108925,-1165,-1190,-0.18423904629199567
500,14,1,1214,500,dyn_theory,2.602373021080116,-4.816922564767157,-1188,-1213,-0.18779996903545437
500,15,1,1850,500,dyn_theory,2.615101075395193,-4.331189326025129,-1824,-1849,-0.2862672240284873
500,16,1,940,500,dyn_theory,2.5145876998818175,-1.6304999843687862,-914,-939,-0.14537854156990246
500,17,1,1528,500,dyn_theory,2.4746139889522234,-5.631180607668444,-1502,-1527,-0.23641430562006485
500,18,1,1695,500,dyn_theory,2.502200604692865,-3.385540431096236,-1669,-1694,-0.26226970119213494
500,19,1,1490,500,dyn_theory,2.5072473278355623,-3.0108964693716986,-1464,-1489,-0.2305310419569594
500,20,1,1284,500,dyn_theory,2.6722054691094943,-2.514072837319572,-1258,-1283,-0.19863755999380706
500,2,1,1721,500,dyn_theory,2.6140422033375335,-5.328815458795939,-1695,-1720,-0.26629509211952307
500,3,1,1725,500,dyn_theory,2.493395215895215,-4.377817805306192,-1699,-1724,-0.266914383031429
500,4,1,2016,500,dyn_theory,2.486100141688376,-5.996808070049165,-1990,-2015,-0.3119677968725808
500,5,1,1378,500,dyn_theory,2.4654669642827542,-4.051954440057154,-1352,-1377,-0.21319089642359493
500,6,1,1334,500,dyn_theory,2.5330247152228575,-4.610136373456638,-1308,-1333,-0.2063786963926304
500,7,1,1498,500,dyn_theory,2.62606315253374,-5.433712230077972,-1472,-1497,-0.23176962378077096
500,8,1,1431,500,dyn_theory,2.4849034679917033,-4.971291551268161,-1405,-1430,-0.2213965010063477
500,9,1,2090,500,dyn_theory,2.5975306126621915,-4.15582023597289,-2064,-2089,-0.32342467874283937
