n,seed,optimal,n_evals,f,alg,imp_div_evals,imp_div_evals_new,imp_minus_evals,minus_evals,minus_evals_normalised
2000,1,1,29722,2000,lbd_one,100.0,-14760.5,-29621,-29721,-1.0892399032467557
2000,12,1,19361,2000,lbd_one,100.0,-9580.0,-19260,-19360,-0.7095213662683995
2000,13,1,20371,2000,lbd_one,100.0,-10085.0,-20270,-20370,-0.746536685479686
2000,14,1,16027,2000,lbd_one,100.0,-7913.0,-15926,-16026,-0.5873341640402516
2000,15,1,12179,2000,lbd_one,100.0,-5989.0,-12078,-12178,-0.44630946272825883
2000,16,1,22179,2000,lbd_one,100.0,-10989.0,-22078,-22178,-0.8127977717509791
2000,17,1,18382,2000,lbd_one,100.0,-9090.5,-18281,-18381,-0.6736421608150831
2000,18,1,22865,2000,lbd_one,100.0,-11332.0,-22764,-22864,-0.8379388697499321
2000,19,1,19290,2000,lbd_one,100.0,-9544.5,-19189,-19289,-0.7069192992743387
2000,20,1,13765,2000,lbd_one,100.0,-6782.0,-13664,-13764,-0.5044345085393307
2000,2,1,22640,2000,lbd_one,100.0,-11219.5,-22539,-22639,-0.8296928827969228
2000,3,1,18967,2000,lbd_one,100.0,-9383.0,-18866,-18966,-0.6950817268929075
2000,4,1,23839,2000,lbd_one,100.0,-11819.0,-23738,-23838,-0.8736348310487372
2000,5,1,17492,2000,lbd_one,100.0,-8645.5,-17391,-17491,-0.6410247013120682
2000,6,1,12508,2000,lbd_one,100.0,-6153.5,-12407,-12507,-0.4583669280951219
2000,7,1,20560,2000,lbd_one,100.0,-10179.5,-20459,-20559,-0.7534633145202139
2000,8,1,14046,2000,lbd_one,100.0,-6922.5,-13945,-14045,-0.5147328300228668
2000,9,1,14705,2000,lbd_one,100.0,-7252.0,-14604,-14704,-0.5388844095874588
500,10,1,1916,500,lbd_one,25.0,-932.5,-1890,-1915,-0.2964855240749234
500,11,1,6801,500,lbd_one,25.0,-3375.0,-6775,-6800,-1.0527945502400702
500,1,1,4091,500,lbd_one,25.0,-2020.0,-4065,-4090,-0.6332249574237625
500,12,1,2694,500,lbd_one,25.0,-1321.5,-2668,-2693,-0.416937606440606
500,13,1,2934,500,lbd_one,25.0,-1441.5,-2908,-2933,-0.4540950611549554
500,14,1,2904,500,lbd_one,25.0,-1426.5,-2878,-2903,-0.44945037931566173
500,15,1,4052,500,lbd_one,25.0,-2000.5,-4026,-4051,-0.6271868710326786
500,16,1,2002,500,lbd_one,25.0,-975.5,-1976,-2001,-0.3098002786808986
500,17,1,4408,500,lbd_one,25.0,-2178.5,-4382,-4407,-0.6823037621923166
500,18,1,4034,500,lbd_one,25.0,-1991.5,-4008,-4033,-0.6244000619291014
500,19,1,3556,500,lbd_one,25.0,-1752.5,-3530,-3555,-0.550394797956329
500,20,1,2312,500,lbd_one,25.0,-1130.5,-2286,-2311,-0.3577953243535999
500,2,1,4935,500,lbd_one,25.0,-2442.0,-4909,-4934,-0.763895339835938
500,3,1,3483,500,lbd_one,25.0,-1716.0,-3457,-3482,-0.5390927388140436
500,4,1,4485,500,lbd_one,25.0,-2217.0,-4459,-4484,-0.694225112246508
500,5,1,2596,500,lbd_one,25.0,-1272.5,-2570,-2595,-0.40176497909891334
500,6,1,5792,500,lbd_one,25.0,-2870.5,-5766,-5791,-0.8965784177118082
500,7,1,2415,500,lbd_one,25.0,-1182.0,-2389,-2414,-0.37374206533517484
500,8,1,4702,500,lbd_one,25.0,-2325.5,-4676,-4701,-0.7278216442174109
500,9,1,4830,500,lbd_one,25.0,-2389.5,-4804,-4829,-0.7476389533984044
